names,scores,logfoldchanges,pvals,pvals_adj
MICU1,11.830933,0.37876174,2.7012325691657306e-32,4.646387394198738e-32
ZNF384,11.828862,0.2993848,2.7686821036700766e-32,4.761098196965365e-32
PNISR,11.819352,0.0662603,3.100676397247928e-32,5.330539033026391e-32
ERI3,11.812361,0.28612274,3.3696481635152435e-32,5.791351349162463e-32
CUTC,11.812083,0.25644314,3.380784478548036e-32,5.808895275417883e-32
RBM10,11.806905,0.2524905,3.59556597766468e-32,6.176238538240043e-32
MYSM1,11.800422,0.22638799,3.8835955548922534e-32,6.669166563657956e-32
ING4,11.793348,0.3308695,4.2240747742038875e-32,7.251869315976817e-32
C2orf49,11.7897215,0.3142923,4.4099782992589837e-32,7.568950408824198e-32
GOPC,11.788666,0.13327922,4.465595876419247e-32,7.662306034799453e-32
CNOT7,11.786344,0.104396835,4.590392404611245e-32,7.874278827323265e-32
ECE1,11.786256,0.33167797,4.595168537130266e-32,7.880310956219008e-32
TSPYL2,-11.771814,-0.17959931,5.453845571126787e-32,9.350303615502654e-32
SH3GL1,11.771362,0.34445626,5.483192867009296e-32,9.398042349591825e-32
VTI1A,11.767221,0.17671555,5.759020707712111e-32,9.868100122554633e-32
LENG1,11.763602,0.18618694,6.011387467443757e-32,1.0297710842368055e-31
HMGCS1,11.756073,0.18540011,6.572065744258448e-32,1.1255089870265767e-31
MAPK13,11.755001,0.42761952,6.656001003122388e-32,1.13957149084657e-31
PRPF8,11.754966,0.07178937,6.658760448235324e-32,1.1397320209072555e-31
C12orf10,11.739439,0.2254193,8.001542642948908e-32,1.3691917607846926e-31
VCPKMT,11.738848,0.21286246,8.057656174818581e-32,1.3784166538054426e-31
PTRH1,11.738468,0.39876541,8.093887048402507e-32,1.3842361228760548e-31
YIPF5,11.732689,0.08621882,8.666126794145664e-32,1.4816968905213247e-31
NOB1,11.720882,0.2043259,9.962927807636387e-32,1.7029529061358808e-31
ERCC3,11.71027,0.23439956,1.1291984707750717e-31,1.9296000090600515e-31
ARL16,11.707787,0.20195928,1.1627545057110702e-31,1.9863987405047663e-31
ZRSR2,11.707388,0.22906245,1.1682317381337736e-31,1.9952109619887766e-31
ELMO1,11.707137,0.12665719,1.171700189472804e-31,2.0005885331173208e-31
ZNF720,11.705858,0.32160947,1.189497455196846e-31,2.030421849853061e-31
SUCLA2,11.6972,0.23380353,1.3172883543916635e-31,2.2479421563213985e-31
ZKSCAN1,11.69559,0.19452558,1.3425104837108875e-31,2.29035876359294e-31
NOL12,11.689804,0.31111825,1.4371746487151655e-31,2.4511899134029652e-31
TMEM263,11.688948,0.16938926,1.4517386151114686e-31,2.475354804071231e-31
ZNF490,11.683391,0.39428338,1.5498713338156509e-31,2.6419605079974693e-31
EXOSC7,11.672419,0.2978684,1.7633718861084114e-31,3.005081590709404e-31
EPRS,11.669236,0.10473457,1.830594232289281e-31,3.118790173529886e-31
CCDC22,11.659363,0.41576883,2.0557396563479792e-31,3.501417721239575e-31
DENND1C,11.655939,0.12123136,2.140074315753356e-31,3.644067751593085e-31
FLAD1,11.646437,0.3163186,2.3925558322254137e-31,4.0728787173883505e-31
DDX1,11.641897,0.2929877,2.5233905811895044e-31,4.294431848727296e-31
STK10,11.626221,0.083032005,3.0322787188582276e-31,5.159079593466705e-31
RIT1,11.612661,0.26150388,3.5537843620667983e-31,6.044718588659568e-31
NOC4L,11.611776,0.36279798,3.5907797847715878e-31,6.105984869130484e-31
NIPSNAP1,11.611296,0.26617855,3.610999637504912e-31,6.13869938375835e-31
CLN3,11.604429,0.33173415,3.9128981817997553e-31,6.650119811284778e-31
MOCS2,11.597513,0.3148126,4.242254002275977e-31,7.207914459054458e-31
UBL4A,11.596436,0.38665688,4.295997142576524e-31,7.297246300287465e-31
DDX27,11.581316,0.11783823,5.125299294512839e-31,8.703548421952313e-31
MRPL49,11.581128,0.2757055,5.136547560046556e-31,8.720282641967776e-31
GMPPA,11.577136,0.45471606,5.381393270466804e-31,9.133477021172089e-31
PTPN4,11.5769615,0.11245867,5.392363577245569e-31,9.149613924396064e-31
PTK2B,11.574531,0.12043534,5.5473789094876125e-31,9.410087434315212e-31
NDUFAF7,11.571672,0.38615298,5.735383024071656e-31,9.726363838057002e-31
COMMD9,11.554512,0.34119695,7.004382566382581e-31,1.187518084967193e-30
BRCC3,11.540228,0.33865795,8.270627270106732e-31,1.4018164237818402e-30
DEDD,11.540162,0.27283695,8.276907526025972e-31,1.4025009069019091e-30
RAB9A,-11.539076,-0.31451422,8.38207109080727e-31,1.4199360071511043e-30
C18orf25,11.537273,0.27697128,8.559599661528024e-31,1.4496170948164406e-30
LPCAT3,11.534144,0.20985274,8.87654192814489e-31,1.5028862328139224e-30
CERS2,11.526732,0.15113106,9.674650564093137e-31,1.6375707231863275e-30
USP14,11.513788,0.09564786,1.124286118307356e-30,1.9024976889723613e-30
PAGR1,11.508672,0.1882056,1.193014591328414e-30,2.0182529159952833e-30
BAG4,11.505302,0.2608543,1.2405322665695833e-30,2.0980724140738884e-30
ABHD16A,11.503589,0.24519987,1.265425317653701e-30,2.1395948073625817e-30
SPOP,11.500306,0.15152043,1.3144788924965038e-30,2.221934599151075e-30
HYOU1,11.48537,0.25991014,1.5626618285025308e-30,2.640738087280344e-30
PRKACB,11.483439,0.08305293,1.5979522193074647e-30,2.6996459854138533e-30
XIAP,11.4823,0.19178921,1.6191587612702518e-30,2.7347346680633624e-30
MGMT,11.475018,0.1282268,1.7614285748878097e-30,2.9742232562748006e-30
FBXO28,11.4679,0.2932066,1.9124282210149056e-30,3.228319198777455e-30
MORF4L1,11.467465,0.07423633,1.9220622407313875e-30,3.243706872947278e-30
RNF169,11.460547,0.23697351,2.0819356762903362e-30,3.512564614582617e-30
UBXN2A,11.459414,0.2175887,2.1093834785109485e-30,3.557914004196412e-30
GABPA,11.455962,0.32433733,2.1951233672271228e-30,3.7015341739549545e-30
RAB3GAP2,11.451461,0.21060494,2.3121571502768752e-30,3.89783215632771e-30
YTHDC2,11.446187,0.17916454,2.457190333458953e-30,4.141213018889874e-30
PDCD6IP,11.439038,0.086305544,2.6682728461110497e-30,4.495748700584629e-30
SP4,11.438892,0.22820996,2.6727504211071244e-30,4.501451164437967e-30
TM2D2,11.438882,0.3461797,2.673096399598313e-30,4.501451164437967e-30
PSIP1,11.43419,0.080067955,2.8215904742596934e-30,4.750234124587902e-30
ATP6V1A,11.4245825,0.30107537,3.151673880243109e-30,5.304512185849042e-30
ASF1A,11.421676,0.13539119,3.2588787473850736e-30,5.483471071447289e-30
ADIPOR1,11.421543,0.092044264,3.2638556336086076e-30,5.490368605500255e-30
NINJ1,11.417664,0.17333998,3.412842259679488e-30,5.739446552837333e-30
PPM1D,11.411243,0.17848626,3.6744016592111195e-30,6.177655678587682e-30
IGSF8,11.39374,0.21650325,4.492826543371272e-30,7.55161817714419e-30
TRIM37,11.391967,0.3633692,4.585226630995681e-30,7.70485570870507e-30
CDADC1,11.39035,0.34190238,4.6711008032939e-30,7.84704796600608e-30
YTHDF3,11.381806,0.17242597,5.152116439540418e-30,8.652789381413385e-30
TFDP2,11.3714695,0.22757445,5.8002759717183055e-30,9.738734964860366e-30
CYP2R1,11.368979,0.30590725,5.968096473142628e-30,1.0017819032997123e-29
POLK,11.36769,0.24744838,6.0569002074328325e-30,1.0164154425348658e-29
OGDH,11.367354,0.16992003,6.080259020010487e-30,1.0200616902436473e-29
POLR2M,11.361467,0.22076884,6.50429597943533e-30,1.0909081942988585e-29
EXOC7,11.360382,0.21560551,6.585622154294976e-30,1.104252270095668e-29
TAX1BP3,11.35572,0.4288447,6.946561362649799e-30,1.1644610901590874e-29
GPBP1L1,11.354519,0.14640015,7.042621090854146e-30,1.1802474563188731e-29
MUL1,11.350954,0.4964285,7.335767169557353e-30,1.2290455118572792e-29
PELP1,11.349727,0.25321263,7.43945544418529e-30,1.2460838891251186e-29
SBNO1,11.348682,0.13904853,7.528855563747915e-30,1.2607205676340191e-29
CPQ,-11.346575,-0.8019787,7.712517582667386e-30,1.291129515578463e-29
EIF4A2,-11.345066,-0.08297783,7.846711598745222e-30,1.3132431182918701e-29
EGR2,11.336103,0.32913697,8.692948125914539e-30,1.4544820400032457e-29
AAAS,11.3306,0.37469032,9.256835294564716e-30,1.5484160856362798e-29
HGS,11.329244,0.21684727,9.401296304529626e-30,1.5721601090921502e-29
CCDC25,11.31881,0.17018132,1.0589926932535205e-29,1.7704591900037477e-29
ASNSD1,11.315091,0.1900861,1.1048759577082643e-29,1.8466748574466745e-29
EMC2,11.308302,0.30019596,1.1937749663764271e-29,1.994726546381124e-29
ATG2A,11.308087,0.3070109,1.1966983242767702e-29,1.9990773609280304e-29
CSNK1G1,11.304746,0.34509987,1.2431433464685167e-29,2.0761091231999575e-29
WDR36,11.304508,0.25005698,1.2465024942506954e-29,2.0811634918687883e-29
GAK,11.303845,0.19356407,1.2559488185614439e-29,2.09637561604066e-29
YIPF1,11.29983,0.4567913,1.3147158064579508e-29,2.193881591144556e-29
MRPS28,11.296572,0.28533137,1.364404408746859e-29,2.2761903949654267e-29
FCHO1,11.291786,0.45402357,1.4407915318863934e-29,2.4029836906108442e-29
CDC16,11.289867,0.24758881,1.4725924234192138e-29,2.455367324336514e-29
LLGL2,11.2846,0.3630699,1.5635151647893954e-29,2.606275212076328e-29
CSE1L,11.282949,0.2788642,1.5931397421527386e-29,2.654949980529444e-29
AKTIP,11.278442,0.24708606,1.6768810061758562e-29,2.793759673671413e-29
CNOT11,11.277253,0.23221366,1.699710400585371e-29,2.831040539420149e-29
PSAP,11.275605,0.069321424,1.7318420908774033e-29,2.8837913549451786e-29
CUL4A,11.26692,0.13446595,1.9113889171984234e-29,3.1819183251711915e-29
TMEM259,11.264464,0.076200515,1.965443293080794e-29,3.271033051746062e-29
SENP7,-11.264403,-0.38214287,1.9668042346412866e-29,3.272427471254226e-29
LAMP1,11.259601,0.0702963,2.0769793226983398e-29,3.454821229141402e-29
DDX21,-11.258866,-0.18587725,2.0943550104979316e-29,3.4827976995414835e-29
TRIP4,11.25742,0.4484463,2.129010752329262e-29,3.5394874479329957e-29
SNAP23,11.253223,0.1620016,2.2327984849580903e-29,3.711048704011109e-29
MRPL19,11.252268,0.27106166,2.2571175048314162e-29,3.7504720080279787e-29
NOP14,11.249243,0.21441303,2.3358801141482744e-29,3.880314921431653e-29
HSPBP1,11.239838,0.28488868,2.598590572629035e-29,4.3155780786746074e-29
CXorf38,11.238393,0.2173062,2.641481654372626e-29,4.385644700041175e-29
ABCB8,11.237646,0.4230952,2.663897140209973e-29,4.421687585341892e-29
MRPS9,11.235212,0.26555666,2.7383528582130407e-29,4.5440677668384036e-29
IFI44,11.233981,0.32773343,2.776795821157653e-29,4.606638731679203e-29
EMG1,11.23123,0.25519502,2.864630314701159e-29,4.751094180479971e-29
STT3A,11.227,0.20737159,3.0050887376382386e-29,4.982728635744718e-29
HSD17B11,-11.225917,-0.25221968,3.042141197505366e-29,5.042828651720606e-29
CTDNEP1,11.222683,0.27330914,3.1554956603796036e-29,5.229345920883391e-29
DAPK3,11.220074,0.40559396,3.249996714178359e-29,5.384528454422621e-29
ATF7IP,11.215399,0.051513802,3.4263815218368603e-29,5.675256235269102e-29
DHX16,11.215237,0.2908269,3.432681018904761e-29,5.684185403459021e-29
GFPT1,11.214682,0.14705576,3.45427703414455e-29,5.71843268737981e-29
NOLC1,11.185919,0.11538472,4.7792796535018817e-29,7.909834262515283e-29
SEC24D,11.182042,0.34204692,4.992781616505317e-29,8.261000209695125e-29
GPX4,11.181064,0.07586289,5.0481377226176523e-29,8.350383287333695e-29
RINL,11.169342,0.21656263,5.760575075903509e-29,9.526343556662001e-29
SFSWAP,11.165599,0.15397342,6.008487158207335e-29,9.933693356697961e-29
DTNBP1,11.164716,0.24991757,6.068467843488696e-29,1.0030207352408264e-28
CCDC59,11.163482,0.0794812,6.153380067792484e-29,1.016786732807971e-28
ZBTB20,-11.162476,-0.3076459,6.223411998930428e-29,1.0280872845341631e-28
BRD8,11.161602,0.29193157,6.284887757392079e-29,1.0379687911891459e-28
TMEM138,11.159983,0.26010415,6.400383856892703e-29,1.0567643549411652e-28
RPP38,11.159008,0.30779737,6.470921282411357e-29,1.0681288533711203e-28
DPM1,11.158169,0.20605077,6.532297499049939e-29,1.0779755514127253e-28
NUB1,11.154949,0.09813821,6.773184656681738e-29,1.1174325741614175e-28
COPS4,11.1533165,0.21218334,6.898627716273643e-29,1.1378279723967284e-28
RBM6,11.146266,0.0924016,7.467446500494989e-29,1.231321700239764e-28
DOK1,11.146087,0.4546596,7.482552238523781e-29,1.233487399320284e-28
LTN1,11.135543,0.19760403,8.422990489894478e-29,1.3881514358477307e-28
THUMPD3,11.131889,0.2874828,8.775584862470033e-29,1.4458798762078622e-28
MRPL40,11.126686,0.19696586,9.303020372689577e-29,1.532377447381411e-28
ABHD18,11.125648,0.23098497,9.412024728649186e-29,1.549924367002614e-28
GTF2H3,11.123827,0.34940976,9.606142795468332e-29,1.5814744560118393e-28
AKAP8L,11.122909,0.14332844,9.705576083313234e-29,1.5974239404684976e-28
CBL,11.120469,0.26931646,9.974638398017649e-29,1.6412766390846506e-28
NABP1,-11.112846,-0.4739145,1.0864039712006353e-28,1.7871531011914737e-28
RAP2A,11.108487,0.4586256,1.1407564884208262e-28,1.876070607665796e-28
QKI,11.10828,0.20947883,1.1434042481062246e-28,1.8799308741530988e-28
IARS2,11.097615,0.1892,1.2883545151622825e-28,2.117694652352927e-28
GTF2H5,11.0954685,0.19406608,1.3196665343470696e-28,2.1685930756173543e-28
HERC1,11.087197,0.108943835,1.44751903602401e-28,2.3780669877537306e-28
IMP4,11.079882,0.13755639,1.5708085987412113e-28,2.5799366221383615e-28
FCGR3A,11.076434,0.5229863,1.6324566056232022e-28,2.6804851771072844e-28
EIF1AX,11.066064,0.07684479,1.8327440119647706e-28,3.0085663969697204e-28
RING1,11.064948,0.1595209,1.8557127141030678e-28,3.0454718623895046e-28
ATPAF1,11.045745,0.22016023,2.298525760076034e-28,3.771197785217852e-28
RIPK2,-11.038446,-0.8429693,2.4930507307489066e-28,4.089283002507908e-28
RNF25,11.036849,0.41209134,2.537766771045622e-28,4.161538379989885e-28
UCKL1,11.035515,0.2620214,2.575728965481846e-28,4.222683545087638e-28
SCAPER,11.034924,0.19515702,2.5927169557196133e-28,4.249420297349201e-28
RNH1,11.02965,0.079225525,2.749335005623257e-28,4.5049344670453365e-28
METTL17,11.029307,0.16045542,2.7598324212756062e-28,4.520950936763601e-28
OARD1,11.027258,0.21694514,2.823437178746786e-28,4.623932719958087e-28
WDR48,11.025926,0.2214619,2.8655465723306254e-28,4.691666934441348e-28
RFFL,11.022049,0.20076217,2.9917178401438433e-28,4.89696148821033e-28
SLC25A24,11.019679,0.18162085,3.071531549427697e-28,5.026288614496383e-28
TMEM214,11.004942,0.38668227,3.6174947116555295e-28,5.9181608044239e-28
ZNF585A,11.0038185,0.26179302,3.662865094221012e-28,5.990819354103699e-28
NADK,11.002832,0.4420743,3.703140948985984e-28,6.055109716899194e-28
EVI2B,11.002566,0.08919375,3.714087968529747e-28,6.0714226106929955e-28
SGTB,-10.9974375,-0.49929124,3.931457627927225e-28,6.425078087855988e-28
SRFBP1,10.996533,0.27433577,3.9710547576180497e-28,6.488095733522726e-28
N4BP2L2,-10.987942,-0.14274539,4.367719578192303e-28,7.134322109966331e-28
NOC2L,10.987748,0.19701503,4.377104478950949e-28,7.147785335504342e-28
PITPNM1,10.984212,0.38833153,4.551940222254845e-28,7.431351260549663e-28
ACTR6,10.973147,0.16891891,5.1449602572841e-28,8.397305340352031e-28
LRPPRC,10.970348,0.13279161,5.306777040814272e-28,8.659154190749631e-28
GYPC,10.969828,0.06622938,5.33738717956718e-28,8.706830298662915e-28
METTL14,10.966202,0.2466962,5.55573027439209e-28,9.060648747809413e-28
POM121C,10.963875,0.08717905,5.700510391831109e-28,9.293835156468518e-28
TNFRSF25,10.963857,0.2941217,5.701684675595616e-28,9.293835156468518e-28
TMEM134,10.963109,0.12762915,5.748969171963404e-28,9.368468648034139e-28
DDX41,10.941877,0.2973621,7.26788723143697e-28,1.1840599614549396e-27
NME7,10.940939,0.39582583,7.343575817359716e-28,1.1960794145639777e-27
SYNGR1,-10.939417,-0.62266666,7.467837387467444e-28,1.2160018400831946e-27
MRPS2,10.934057,0.24793468,7.922523309327214e-28,1.289703508278716e-27
NELFA,10.932318,0.24917677,8.0759195055606675e-28,1.3143327894585728e-27
P2RY10,10.925744,0.08604639,8.68257606868402e-28,1.4126969020984974e-27
ANKHD1,10.915301,0.08977843,9.740620892540111e-28,1.5844338092493742e-27
VPS37A,10.909875,0.24555482,1.0339828876273626e-27,1.681465283336829e-27
GPR108,10.907421,0.1282293,1.0622703357949572e-27,1.727017469005523e-27
CHD7,-10.906999,-0.9115782,1.0672160892463512e-27,1.734607392653981e-27
CEBPG,10.901326,0.16729902,1.1358961739697697e-27,1.8457575232090595e-27
POC5,10.898155,0.41850206,1.176182310217321e-27,1.910723586787733e-27
FH,10.895661,0.3051325,1.2088515391032866e-27,1.963285365687996e-27
AK6,10.894839,0.28602675,1.2198225920678234e-27,1.980589186601688e-27
FYTTD1,10.890876,0.12594369,1.2740964303703496e-27,2.0681752123500017e-27
RPP25L,10.882587,0.39575407,1.3954415527272501e-27,2.2645609218837034e-27
MAD2L1BP,10.8691845,0.3818176,1.616389310132599e-27,2.6224407479744658e-27
TXNDC12,10.852864,0.11035793,1.9327252304354797e-27,3.134853264610931e-27
UCHL3,10.852773,0.3028614,1.9346613115210662e-27,3.1371801878890072e-27
FAR1,10.8513775,0.20634192,1.9644156012780805e-27,3.1846032655080774e-27
PSEN1,10.849414,0.33424133,2.007080859806231e-27,3.252926906463155e-27
STK39,10.848965,0.15652211,2.016961270440573e-27,3.268093682433625e-27
SCYL2,10.84744,0.22659138,2.0508970079713184e-27,3.322219492974772e-27
MON1B,10.841852,0.26235184,2.1801154702773683e-27,3.530624484094024e-27
DUS1L,10.8408,0.15649621,2.2053344233879716e-27,3.570541447390049e-27
CCDC186,10.839964,0.11173401,2.22557986340951e-27,3.6023874839559884e-27
EMSY,10.831041,0.23221454,2.4534801297706686e-27,3.970246169644414e-27
CIAPIN1,10.805089,0.28703785,3.256427070738443e-27,5.26822026235834e-27
ACSF3,10.792644,0.34104407,3.7290464201644906e-27,6.031260187318783e-27
DEGS1,10.789512,0.09960739,3.858356086026659e-27,6.238789267041296e-27
CTPS1,10.7827835,0.34669122,4.1512919299823e-27,6.710718944178106e-27
RNF111,10.779489,0.21465395,4.302734204399296e-27,6.95373422441798e-27
TSFM,10.779079,0.35176376,4.3218999112750806e-27,6.982904402101473e-27
PPP4R3B,10.775092,0.079619154,4.513315342323876e-27,7.290291965292582e-27
UBXN7,10.770162,0.23270221,4.76162501027017e-27,7.689397538526118e-27
EMB,-10.767595,-0.13555695,4.896218833704292e-27,7.904708393201046e-27
CD320,10.766116,0.1606988,4.975492923012091e-27,8.030620156440567e-27
RPRD1B,10.762564,0.281045,5.1711404470106874e-27,8.344249325896018e-27
TMEM219,10.75012,0.07368012,5.918420301215385e-27,9.54761150190909e-27
ITFG1,10.746797,0.1819463,6.135533530177314e-27,9.895307492856218e-27
VPS39,10.745478,0.25274315,6.223916260277782e-27,1.0035262918633455e-26
SPTLC1,10.741461,0.21440142,6.50074189901907e-27,1.047890783825388e-26
URI1,10.737407,0.06423899,6.792566708381658e-27,1.0946495962811862e-26
COX19,10.731552,0.17457898,7.236998708265122e-27,1.165971257247144e-26
HDAC10,10.729773,0.31918076,7.377784341512398e-27,1.1883475499614201e-26
PRR14L,10.726589,0.3254435,7.636293046960616e-27,1.2296692226971845e-26
CCDC18,10.725005,0.35376397,7.768257978191089e-27,1.2505975787844429e-26
TRIM38,10.716959,0.11422403,8.474395565583585e-27,1.3639263868868256e-26
SDHAF2,10.71487,0.20477398,8.667892995463939e-27,1.3947103544141565e-26
CAAP1,10.711847,0.22475933,8.955637450774029e-27,1.4406394418113225e-26
MICB,10.710183,0.3548763,9.118118040251916e-27,1.46639965192329e-26
UQCC3,10.707274,0.3447941,9.409106717513516e-27,1.5128083172645735e-26
SCAF11,10.699234,0.052508727,1.026235000867304e-26,1.6495699294516582e-26
ATF1,10.692902,0.18275882,1.0987910376142354e-26,1.765742802803662e-26
PHC3,10.686447,0.0924076,1.1779761124451832e-26,1.892506050194419e-26
STAT2,10.685665,0.28698006,1.1879503224632246e-26,1.9080403638844503e-26
BRAT1,10.68502,0.27199045,1.196228981143547e-26,1.920844072390665e-26
HACL1,10.684907,0.23237136,1.1976961487788729e-26,1.922706468247531e-26
ZNF580,10.680859,0.259647,1.251092210393651e-26,2.0079099200160802e-26
SRP54,10.678727,0.072118714,1.2801511057246682e-26,2.0540203430144973e-26
AP1G1,10.670977,0.12797858,1.391558139632163e-26,2.2322019798817464e-26
OGFOD3,10.668269,0.38379583,1.432701400252213e-26,2.2976108587484858e-26
HIVEP2,-10.662242,-0.48235098,1.5286707734926844e-26,2.4508878418683325e-26
FBXO32,-10.659708,-0.38347527,1.570895684315315e-26,2.5179409175189883e-26
SLC25A40,10.652728,0.36792636,1.6932795114166927e-26,2.713411020343963e-26
BCL9L,-10.646485,-0.5599735,1.8107239930126886e-26,2.900867938613926e-26
WDR5,10.644313,0.36258206,1.8534758822193747e-26,2.9685983407998996e-26
PILRB,-10.641825,-0.73212975,1.903645284164476e-26,3.048171204948288e-26
UIMC1,10.641734,0.22122931,1.9054972790346443e-26,3.050355930819021e-26
INIP,10.634023,0.26338416,2.069875883660131e-26,3.3126486385719573e-26
EHMT2,10.631095,0.2615069,2.135897793684459e-26,3.417436469895134e-26
TAF6,10.631002,0.24281487,2.1380287375388307e-26,3.4199713070935625e-26
TTC33,10.6273985,0.43935233,2.222243439540437e-26,3.553771717220085e-26
RIOK1,10.624461,0.18239604,2.2933373051025142e-26,3.666526496478745e-26
IL4R,10.622946,0.21960996,2.33086160167678e-26,3.7255672406974797e-26
PRAF2,10.617897,0.43481043,2.4604118022043687e-26,3.931631222117632e-26
NOP16,10.610073,0.25193703,2.675391382421282e-26,4.274067540456471e-26
RPF1,10.602742,0.1913154,2.8936979576333714e-26,4.6216426915890654e-26
SSB,10.601173,0.070935726,2.942646358703125e-26,4.6986206278832955e-26
MAML1,10.599114,0.23565671,3.008152100322508e-26,4.801990186174435e-26
TM2D1,10.594004,0.15196855,3.1770506425163645e-26,5.070313474383259e-26
ZFAND3,10.586627,0.11085131,3.4375622495818896e-26,5.484669582602474e-26
PPP4R1,10.583449,0.43268266,3.556198143368425e-26,5.672507798294969e-26
WDR46,10.5802765,0.27359042,3.678704356789761e-26,5.866422242181174e-26
GPALPP1,10.576948,0.35286462,3.8117170246822467e-26,6.076988202449576e-26
MTX2,10.575907,0.33033246,3.854301037590006e-26,6.143313959531994e-26
SPNS1,10.568441,0.28706965,4.1737538750809126e-26,6.65079068836123e-26
NCBP1,10.564853,0.24522728,4.336481381376787e-26,6.908333975526657e-26
ARAF,10.558627,0.19232616,4.6339108290874135e-26,7.380281605593396e-26
GSKIP,10.554747,0.28169417,4.829396286406053e-26,7.689667388077442e-26
PYCR2,10.554125,0.1323785,4.861499843479163e-26,7.738815018016704e-26
ALG6,10.547042,0.38465863,5.242136636981143e-26,8.342611752977366e-26
USP5,10.536581,0.40944222,5.859062092478008e-26,9.322047927401429e-26
SF3A1,10.535803,0.060172085,5.90768034870629e-26,9.397012016655619e-26
ESYT2,10.5354,0.15594563,5.932999967864761e-26,9.434887595058959e-26
BMS1,10.53494,0.23140414,5.962162884538194e-26,9.478854131047253e-26
ZNF414,10.534053,0.3297353,6.018629628994054e-26,9.566195873726322e-26
MED17,10.532291,0.18714769,6.132331028085408e-26,9.744440668453725e-26
UBQLN1,10.527667,0.081585914,6.44109447680457e-26,1.0232475126178109e-25
MBIP,10.526856,0.29538763,6.496822132104103e-26,1.0318385188739089e-25
GPANK1,10.524529,0.32787505,6.659366978265416e-26,1.0573857821327015e-25
MKRN2,10.524434,0.32903102,6.66610259788266e-26,1.058186700135852e-25
TIGAR,10.523998,0.2901842,6.696978630821774e-26,1.0628183235520299e-25
NEK1,10.522208,0.1654543,6.825489219589261e-26,1.0829383859434547e-25
OTUD4,10.521343,0.32258463,6.88844171038964e-26,1.09264937475146e-25
HIGD1A,10.514366,0.21102005,7.417805665448916e-26,1.1763191950075645e-25
C1orf50,10.512275,0.38874614,7.584199418011417e-26,1.2024012052478313e-25
IKBKB,10.495468,0.25788707,9.062707884076383e-26,1.4364403476762568e-25
UBR1,10.49526,0.14647314,9.082734902513604e-26,1.4392499886049925e-25
NUFIP1,10.49467,0.3373018,9.139652281951552e-26,1.4479023721420336e-25
LSM5,10.479755,0.09568645,1.0702065102222296e-25,1.694990361506397e-25
PIGB,10.475601,0.33955735,1.1182451505871426e-25,1.7706255788593176e-25
CD300A,-10.464525,-0.62901586,1.257053631229303e-25,1.98991080895003e-25
C5orf22,10.462631,0.37523285,1.2824452490593746e-25,2.0295920764268776e-25
PIK3C3,10.45914,0.19027975,1.3305811877421166e-25,2.1052392287594033e-25
INO80,10.451095,0.18186577,1.4484415566381811e-25,2.2911378959111155e-25
PATL1,10.448119,0.23887208,1.4946053381329653e-25,2.363561930070736e-25
NOL11,10.4469595,0.1524701,1.5129872202585093e-25,2.392026295157249e-25
IPO8,10.445521,0.27568305,1.5360931277589737e-25,2.427943053880783e-25
TAF7,10.443072,0.057908062,1.5762581801297655e-25,2.4907984781237213e-25
FARS2,10.442773,0.27814227,1.5812296300365317e-25,2.49802337512842e-25
SNAPC5,10.44132,0.20373839,1.6056164393834382e-25,2.5359092261506665e-25
ZNF195,10.437339,0.24162696,1.674391007047811e-25,2.643864245353636e-25
DDX54,10.426625,0.16037273,1.8742794451039527e-25,2.95874141018681e-25
MRPS30,10.4261055,0.11871054,1.8845405192746796e-25,2.9741890738098877e-25
SMARCA4,10.423096,0.12749997,1.9451610209554885e-25,3.06908634226924e-25
KLRK1,10.422299,0.2378299,1.9615355648303214e-25,3.094141828940618e-25
PCNT,10.418888,0.23006831,2.0331566358802774e-25,3.206309027997735e-25
NDRG3,10.412727,0.2831957,2.169154120841192e-25,3.419916376003653e-25
ANAPC10,10.411213,0.36571193,2.2039498846648657e-25,3.4739003473074834e-25
MYCBP2,10.411114,0.054165944,2.206255913885786e-25,3.476659193266871e-25
HOOK3,10.411087,0.13262688,2.206878738136615e-25,3.476764891912028e-25
PAM16,10.408188,0.3421428,2.2751019041875227e-25,3.583342777592432e-25
STX4,10.40801,0.17067224,2.2793685551577566e-25,3.5891592451716395e-25
SNAPC2,10.407812,0.3657517,2.2841052480384516e-25,3.595712740746994e-25
MTMR6,10.403703,0.19555601,2.384818269696207e-25,3.753313986218735e-25
C16orf91,10.400443,0.3049292,2.4678311917314675e-25,3.882985899263597e-25
CBLL1,10.399715,0.14637963,2.4867571214016137e-25,3.911780877920165e-25
HOXB2,10.398044,0.32850277,2.530751370025109e-25,3.979985060552308e-25
PLCG1,10.393675,0.13583893,2.6494455360050805e-25,4.165602230019549e-25
INTS12,10.386451,0.32453018,2.8579016929669336e-25,4.492219344522899e-25
CREB3,10.379845,0.24875894,3.0627462211002986e-25,4.812996824718279e-25
GART,10.365491,0.20254266,3.55926168945733e-25,5.591848601015835e-25
DAZAP2,10.363993,0.07136587,3.6154608065952455e-25,5.678715241290448e-25
RGS14,-10.361269,-0.2866888,3.7199402311180185e-25,5.841351929185322e-25
ADAM10,10.35719,0.08029946,3.881980124403709e-25,6.094270428674932e-25
UBTF,10.357129,0.10022926,3.884465256894587e-25,6.096641908462754e-25
YBX1,10.35666,0.06431987,3.903563265171594e-25,6.125079454956984e-25
