names,scores,logfoldchanges,pvals,pvals_adj
UBQLN2,-5.7854805,-0.33242688,7.230538874790538e-09,1.395355383969318e-08
SCO1,5.7844315,0.56259096,7.2758077220546196e-09,1.4036573722826238e-08
CRLF3,-5.7803183,-0.242179,7.455944628929265e-09,1.4379650936077732e-08
TICAM1,5.7794676,0.64031595,7.49373789748519e-09,1.4448074827990447e-08
ATP2C1,5.779214,0.56951886,7.505044142859564e-09,1.4465404723775954e-08
FAM184A,5.7560425,0.6569099,8.610866972038532e-09,1.6591670507098636e-08
STK25,5.7538066,0.37334558,8.725587262213997e-09,1.6807527809715295e-08
HADH,5.7527857,0.49090382,8.778468019085649e-09,1.6904171214783562e-08
NMT1,5.752659,0.38748538,8.785076440631345e-09,1.691167861381253e-08
NAPG,5.749862,0.4053227,8.931617964244341e-09,1.718847601444617e-08
PCF11,-5.747493,-0.30359972,9.057639981943165e-09,1.7425626118158846e-08
AGL,5.7458053,0.50729114,9.14845227721978e-09,1.7594912376619e-08
SEPHS2,5.743819,0.29760313,9.256449234419827e-09,1.7797134834261904e-08
NR4A2,5.7391744,0.03791677,9.513925976854608e-09,1.8286545125207763e-08
THUMPD2,5.7382774,0.6914901,9.564426440516497e-09,1.837795117465008e-08
RSPRY1,5.736659,0.4936392,9.65625017840795e-09,1.8548678782223455e-08
RFC2,5.736204,0.68283516,9.68220036551269e-09,1.859280384035837e-08
NUCB2,-5.736047,-0.20964347,9.691191494167959e-09,1.8604345159982233e-08
NPIPB5,5.7358537,0.7026943,9.702252500759837e-09,1.8619851739619355e-08
RALB,5.732952,0.6393955,9.869762773027255e-09,1.8935502448958837e-08
FAM214A,5.732507,0.3928762,9.89567063945669e-09,1.8979373220912476e-08
REV3L,5.7318234,0.329307,9.935670740061386e-09,1.9050236893616928e-08
FXYD1,-5.7306976,-1.0240991,1.0001852406886022e-08,1.9171241053862303e-08
C12orf49,5.7303042,0.67288065,1.0025061918348034e-08,1.9209828502428643e-08
RAP2B,5.7291784,0.3687634,1.0091809680454699e-08,1.933179380470159e-08
SNRPE,5.7291245,0.22557661,1.0095027542085197e-08,1.9332024206859073e-08
UBA5,5.7290587,0.4435103,1.0098953480226664e-08,1.9333610021501416e-08
GMCL1,5.726268,0.3916748,1.0266404901831152e-08,1.9648154858119663e-08
ZNF720,5.7251325,0.5601767,1.033531644440275e-08,1.977397606668227e-08
WRNIP1,5.7243853,0.56002146,1.0380900043297365e-08,1.9855101799025082e-08
NDUFV1,5.7239866,0.18871604,1.0405281494546858e-08,1.9895637808660216e-08
TMEM106C,5.7204475,0.461357,1.062437004904381e-08,2.0308328782873637e-08
TSC22D4,5.720286,0.18859734,1.0634508361859226e-08,2.032148398235255e-08
MAP1S,5.71878,0.68451947,1.072915542738026e-08,2.049606948952562e-08
AP3M1,5.7162075,0.4827063,1.089277380522223e-08,2.080226478530965e-08
MZT1,5.7144747,0.3237451,1.100433827585754e-08,2.1008894212183208e-08
TFE3,5.714325,0.66308016,1.1014029456756165e-08,2.102096570018814e-08
VCL,-5.7115135,-1.1132317,1.1197594233440778e-08,2.1364777013422165e-08
NUBP2,5.7106986,0.30374625,1.1251330304566663e-08,2.1460743407946377e-08
CYFIP2,-5.710049,-0.16266362,1.129434520564193e-08,2.153620789135695e-08
BBS2,-5.7097774,-1.1789201,1.1312406669238757e-08,2.1564059261673514e-08
IRF2,5.7090015,0.23349239,1.1364070838210753e-08,2.1655928580541465e-08
DYNC1I2,5.700389,0.38659173,1.1953444455978377e-08,2.2772114423003983e-08
FTSJ3,5.699086,0.48537654,1.2045126262631841e-08,2.2939772049156335e-08
RNF130,-5.6990004,-1.1583464,1.2051192551604933e-08,2.2944323585895787e-08
SAFB2,5.698887,0.18129306,1.2059216039144996e-08,2.295259752982736e-08
KDM6A,5.6964803,0.3246172,1.2230592544570868e-08,2.327168538739841e-08
TSEN15,5.6951013,0.37230024,1.2329884269205685e-08,2.3453461665380273e-08
ABHD18,5.692192,0.42524096,1.2541855042065541e-08,2.384939589199605e-08
PIK3C3,5.687083,0.37492624,1.2922781434005917e-08,2.456627442267162e-08
FAM162A,-5.6870112,-0.22429231,1.292819292564282e-08,2.4569077968616577e-08
COX6C,5.686545,0.08437342,1.2963533188556644e-08,2.4628739917741863e-08
RAP1GDS1,5.6832747,0.2983666,1.3213982999499886e-08,2.5096916585477418e-08
CAPG,-5.6668262,-0.2066977,1.4546688349430382e-08,2.7619678122541836e-08
TMEM30A,5.6643257,0.3415808,1.4760367976267599e-08,2.8016866344247592e-08
HACD3,5.6530194,0.40640262,1.5765362725848594e-08,2.991536295896049e-08
CYTH2,5.6522074,0.3956188,1.584003559672214e-08,3.0047921628918804e-08
CREB1,5.6511855,0.28620264,1.5934497432848952e-08,3.0217927219207024e-08
WWP1,-5.6474843,-0.38901666,1.6281268090493544e-08,3.086615861262765e-08
SUCO,5.6438866,0.3400886,1.662538133010638e-08,3.150895987889278e-08
C1orf35,5.641621,0.37185127,1.6845661305994055e-08,3.191674930501181e-08
ZNF32,-5.638946,-0.59025705,1.710943368047939e-08,3.240666937780633e-08
FAM76B,5.6356387,0.39725247,1.744105115968805e-08,3.302475736881466e-08
AP4B1,5.6312814,0.55670893,1.788754866272999e-08,3.3859930604821915e-08
STAMBPL1,5.627485,0.40043572,1.8285606404924586e-08,3.460293195061684e-08
TSPAN31,5.6269994,0.5984962,1.8337159470311e-08,3.4689970371085464e-08
SMARCC2,5.623936,0.22733499,1.8665464130592676e-08,3.5300352011826934e-08
EDEM1,5.6225796,0.45487794,1.881270811542101e-08,3.5568043425732366e-08
TAF12,5.6174674,0.35060024,1.9377687499371966e-08,3.662512043718366e-08
GLE1,5.6157284,0.6777454,1.957359573344562e-08,3.698419950724617e-08
SART3,5.613772,0.39616752,1.979629073436518e-08,3.739365934418072e-08
SEC24A,5.6121016,0.62854636,1.998842964386631e-08,3.7745170773788095e-08
PSMD5,5.6118784,0.47207028,2.0014187488956714e-08,3.778237874125192e-08
MUS81,5.6115427,0.55050033,2.0053101952129768e-08,3.7844393493571784e-08
ZNF791,5.6104956,0.43412483,2.0174799407385653e-08,3.806255232814204e-08
KDM5C,5.6027446,0.4276036,2.1098421870741664e-08,3.979306464046501e-08
DHPS,5.585782,0.23052597,2.326506103242037e-08,4.386623743303188e-08
DCP1A,5.5844703,0.28371105,2.3441391014753825e-08,4.4185358297516944e-08
CDK7,5.583429,0.68867964,2.3582206543436217e-08,4.443736444371541e-08
DDX23,5.579461,0.39691815,2.4126483695236962e-08,4.54492558834814e-08
ZKSCAN1,5.5782037,0.33463538,2.4301532013465082e-08,4.5765196528677e-08
NR4A3,5.5775766,0.3078049,2.438926686929934e-08,4.5916565469471244e-08
DARS,5.5758266,0.19153762,2.4635687838868108e-08,4.6366504162357014e-08
DDX21,-5.5727105,-0.15578203,2.508063314821609e-08,4.7189698968349894e-08
C18orf25,5.572087,0.43306237,2.517060941096547e-08,4.734471770157791e-08
SYMPK,5.571906,0.5389566,2.5196719998533916e-08,4.73795509222206e-08
GLYR1,5.5681796,0.38189676,2.5741440350754173e-08,4.838925579188458e-08
PNKD,5.563986,0.24211898,2.636811599501108e-08,4.9552367336604687e-08
ELF2,5.559773,0.24653351,2.70125848071343e-08,5.07482064362809e-08
THEMIS,5.5589685,0.29417157,2.7137371867325785e-08,5.096729997712315e-08
NIPBL,5.5573,0.16806006,2.739797085643518e-08,5.1441256352289995e-08
DPP9,5.551671,0.5358233,2.8295135888876262e-08,5.310975731803812e-08
SUGP2,5.5441027,0.55241424,2.95465257834046e-08,5.544193247571501e-08
KLF13,5.5421896,0.25590286,2.987128770117617e-08,5.6034477470105344e-08
RBM22,5.540648,0.20533843,3.013543972544759e-08,5.651300460532404e-08
TTC33,5.5402045,0.67441845,3.02118347254855e-08,5.6639249180461096e-08
CRKL,5.5383797,0.49135575,3.0528311655924524e-08,5.7215373286674155e-08
PEBP1,5.5374274,0.10906652,3.069465341946518e-08,5.7509856496812416e-08
WDR48,5.5358877,0.38236642,3.096558259593221e-08,5.800006031849127e-08
NANS,5.535591,0.29535046,3.10180405708511e-08,5.808088544934945e-08
YKT6,5.532415,0.54032457,3.15851489187132e-08,5.9125049310644596e-08
UBLCP1,5.5314717,0.28641394,3.1755494909357454e-08,5.942610006875558e-08
PTS,5.5306935,0.5025111,3.1896705576985006e-08,5.967246388068447e-08
ZNF831,5.5252914,0.39789718,3.2893876037029e-08,6.151953261824932e-08
KAT7,5.5248027,0.3341139,3.298564668139632e-08,6.167268452324578e-08
TWF1,5.5195413,0.35467237,3.3988545054162765e-08,6.352078647896237e-08
MRPL49,5.5195107,0.40018514,3.3994460317214276e-08,6.352078647896237e-08
ABI2,5.5191236,0.61560553,3.406948163392374e-08,6.364191406085545e-08
DRG2,5.5165496,0.39058524,3.4572017926579554e-08,6.456132970669749e-08
PDPK1,5.515425,0.4627232,3.4793744553301434e-08,6.495595565574461e-08
ARHGAP4,-5.5150576,-0.17753427,3.486659264126477e-08,6.507248943604468e-08
GTF2A1,5.5145164,0.48821974,3.497407327320713e-08,6.525356989479393e-08
SLC30A9,5.5107913,0.35881633,3.5722446202670537e-08,6.662994224473008e-08
SRSF8,-5.5099,-0.21609811,3.590369482573163e-08,6.694800101804335e-08
SNRNP27,5.50596,0.35992172,3.671620579334603e-08,6.844260464643746e-08
GRN,5.500903,0.469198,3.778505259480276e-08,7.041400813501464e-08
SSH2,-5.5005164,-0.20700209,3.786807432756476e-08,7.054765727711393e-08
TCTN3,5.4985485,0.4393411,3.829297683830941e-08,7.131795537090093e-08
REV1,5.4932256,0.40274417,3.946580164712302e-08,7.34803305727013e-08
DNAJB2,5.492473,0.3652347,3.963441106024399e-08,7.377225154398532e-08
ERF,5.492301,0.43563753,3.967309672806722e-08,7.382224110908395e-08
MKKS,5.487057,0.47022697,4.086849245851256e-08,7.602392293102143e-08
PTDSS1,5.4861207,0.22409174,4.108558092455994e-08,7.64049793057743e-08
MAP3K1,5.4857683,0.30719364,4.116757012392683e-08,7.653464555955536e-08
GATAD2B,5.4855285,0.32620025,4.122350964863604e-08,7.661582004679497e-08
PARN,5.484514,0.38995242,4.1460747282667096e-08,7.703379690119839e-08
INIP,5.480692,0.4456078,4.236657749268868e-08,7.869339587258037e-08
SUSD3,5.4778843,0.21425982,4.304409180345909e-08,7.992805026640529e-08
NELFE,5.47522,0.26090467,4.369680149302496e-08,8.111592448482117e-08
CCDC59,5.475147,0.1787122,4.371494410786128e-08,8.112547314218324e-08
RNF14,5.474484,0.5862377,4.387881753825219e-08,8.140538057557429e-08
POLR1E,5.4743733,0.4273893,4.3906264200467606e-08,8.143209357358642e-08
PTPN18,5.4713855,0.33441526,4.465310639621917e-08,8.279264320225902e-08
MYO1G,-5.4665995,-0.2276592,4.5875164785896536e-08,8.50332353515831e-08
CCDC186,5.464272,0.26141673,4.6481005089399526e-08,8.613062730491165e-08
HECA,5.4629903,0.1857643,4.6817996560851644e-08,8.672933111792078e-08
SNAP29,5.4609804,0.40662104,4.735123894417552e-08,8.769112232955472e-08
DCAF12,5.4607477,0.505629,4.741338287997786e-08,8.778016094747607e-08
NT5C3A,5.460617,0.2662661,4.744830672988663e-08,8.779541857065882e-08
GPATCH2L,5.4606113,0.46841905,4.7449759147385385e-08,8.779541857065882e-08
ADAM17,5.4584026,0.5804093,4.804368759539674e-08,8.8868006604289e-08
RPAP2,5.453205,0.34022346,4.9469934230418834e-08,9.147906949097598e-08
RNF111,5.4492545,0.3847814,5.058136820639891e-08,9.350661107113021e-08
NIP7,5.4448237,0.36877167,5.1856773336017556e-08,9.583598530947158e-08
RNF6,5.4419627,0.36642897,5.2696773639922316e-08,9.735955129862498e-08
BIRC2,5.438471,0.23259746,5.373974304554853e-08,9.925709865263935e-08
IMPA1,5.4335084,0.43879944,5.525666086797131e-08,1.0202864511154111e-07
EFTUD2,5.4325514,0.42211872,5.555395122027757e-08,1.025472373752595e-07
PRPF39,5.425657,0.41830048,5.774177035756831e-08,1.0655422495611586e-07
ARNT,5.424036,0.6458042,5.8268062893192725e-08,1.0749363893479627e-07
FAM13B,5.423769,0.2584123,5.835524525839727e-08,1.0761593336344144e-07
RRP1B,-5.4237275,-0.29333282,5.836884064016172e-08,1.0761593336344144e-07
CALHM2,5.4206643,0.5273707,5.937800384471252e-08,1.094442179547699e-07
WDR20,5.4188943,0.46286783,5.996874395584765e-08,1.10500422506184e-07
AMZ2,5.4151115,0.26611623,6.125057591954554e-08,1.1282905676324785e-07
TMEM131,5.413786,0.45835415,6.17059741014566e-08,1.1363440081652128e-07
CSNK1G1,5.4109397,0.5818841,6.269485608705229e-08,1.1542141499684169e-07
SNRPA1,5.410014,0.20627494,6.301982794203951e-08,1.159854751360273e-07
ANAPC5,5.4038663,0.16722944,6.521960902047814e-08,1.1999869690353894e-07
TSN,5.403698,0.31457657,6.528088818070861e-08,1.2007604572231137e-07
CSGALNACT2,5.4005833,0.36543256,6.642451712406136e-08,1.2214360971457483e-07
MAP2K4,5.3981137,0.39467224,6.734524594927345e-08,1.2380020028554216e-07
HOOK3,5.395383,0.2850467,6.837763071325627e-08,1.2566101097804251e-07
BTBD10,5.3949976,0.5392954,6.852444468762879e-08,1.2589374721680638e-07
LEO1,5.3926654,0.39386874,6.942022689966503e-08,1.2750195293726e-07
MTHFS,5.3870087,0.3218791,7.163990760041947e-08,1.3154005982177636e-07
ACBD5,5.38412,0.58005774,7.27999349761181e-08,1.3363070417233915e-07
PTPRE,5.3824925,0.41115272,7.346147613349242e-08,1.3480537269894922e-07
CREB3,5.380605,0.47141963,7.42358106474071e-08,1.3618627109067247e-07
FCGRT,-5.3778377,-0.83681595,7.538578865106304e-08,1.3825527680613707e-07
SMYD3,5.37643,0.46472433,7.597722204168235e-08,1.3929901373740878e-07
ELMO2,5.366732,0.5633628,8.017610039260059e-08,1.4695419751842004e-07
RBBP7,5.361213,0.23517069,8.266494111898276e-08,1.5142953929665417e-07
WDR82,5.36121,0.23797767,8.266630994771683e-08,1.5142953929665417e-07
KPNA6,5.355774,0.46748233,8.519091796613644e-08,1.5600836825899574e-07
ITCH,5.3552403,0.35962644,8.54428676618841e-08,1.5642385951241382e-07
EXOC5,5.351652,0.43091232,8.71548829631697e-08,1.5951132685429387e-07
METAP2,5.350014,0.20167775,8.794737198617191e-08,1.6091455542823186e-07
NDUFA3,5.349068,0.13971554,8.840833252546922e-08,1.6167735559435449e-07
MRTO4,5.349052,0.5104921,8.841608951186219e-08,1.6167735559435449e-07
TRDMT1,-5.344981,-0.70795524,9.042646154445673e-08,1.6530508098973477e-07
GABARAPL1,5.344596,0.26917157,9.061899313810679e-08,1.656085318228183e-07
BRMS1,5.3422375,0.28465846,9.18063563799297e-08,1.677114112149603e-07
SDHD,5.3422036,0.1831371,9.182340844760765e-08,1.677114112149603e-07
TAF4B,-5.3411274,-1.1046011,9.237028863274021e-08,1.686609044344446e-07
BLMH,5.3404374,0.4876554,9.272249778458258e-08,1.6925449215372324e-07
DIP2A,5.340305,0.32332477,9.279034852402684e-08,1.693288202159215e-07
MIF4GD,5.3360686,0.3659247,9.498335956932558e-08,1.732800780684481e-07
ALG3,5.329848,0.40884838,9.829510053172353e-08,1.7926935196332162e-07
DNAJC2,5.3293014,0.23454395,9.859129424137989e-08,1.797570164652211e-07
PLCL1,-5.329136,-0.6731412,9.86811697262793e-08,1.7986833535680755e-07
CPNE1,5.3275595,0.18028252,9.954120176847282e-08,1.8138296065315003e-07
MSMO1,5.326645,0.568241,1.0004337850290176e-07,1.8224481180286336e-07
USP37,5.3258123,0.45109102,1.0050297035645519e-07,1.830286075268856e-07
EML3,5.322807,0.3940221,1.0217835515924904e-07,1.8602541264552898e-07
ARID2,5.3220634,0.39622194,1.0259690334657725e-07,1.8673294656925887e-07
BRAP,5.314471,0.48079816,1.0696769004224531e-07,1.9463129841214375e-07
GRPEL1,5.3108563,0.20350526,1.0911134416930895e-07,1.9847388486174793e-07
CDC40,5.308836,0.21910664,1.1032754277601131e-07,2.0062767903994363e-07
DTX3L,5.307099,0.40643173,1.1138389408576005e-07,2.0248962510609625e-07
HACD2,5.3061824,0.52611685,1.1194502469450579e-07,2.034504656722221e-07
ZNF593,5.3039556,0.3662845,1.1331982237479198e-07,2.058890863001679e-07
ASH1L,5.3033214,0.18810527,1.1371460827987957e-07,2.065462369833319e-07
TVP23B,5.299568,0.35553044,1.160768453944206e-07,2.107755577848644e-07
SCYL2,5.2982645,0.45364803,1.1690857550440908e-07,2.1222408950640403e-07
TP53RK,5.297932,0.58706903,1.171213240560153e-07,2.1254846857621154e-07
FADD,5.2971354,0.493827,1.1763336336756443e-07,2.1341564557470044e-07
CBX1,5.289005,0.36563262,1.2298375016888982e-07,2.230577113641504e-07
AFF1,5.285846,0.317905,1.2512498444610864e-07,2.268753712748879e-07
MIA2,5.281963,0.30101594,1.278071256649813e-07,2.316590560343389e-07
DPAGT1,5.2819195,0.63373035,1.278374922259675e-07,2.316590560343389e-07
CCDC9,5.279403,0.6066458,1.296052343412183e-07,2.3479427214036094e-07
TMEM230,5.2703686,0.1658819,1.3615019614522995e-07,2.46579621051184e-07
NDUFS4,5.269594,0.27607477,1.3672569540315656e-07,2.4755006237629823e-07
DCTPP1,5.26803,0.42138436,1.3789546584334573e-07,2.495955923225988e-07
ODC1,5.2630157,0.12738468,1.4171148957741616e-07,2.5642835791610737e-07
RNASEH1,5.2628393,0.38318223,1.4184751860531347e-07,2.566001053958729e-07
GPX4,5.2608743,0.10735617,1.4337203769339334e-07,2.592827839016134e-07
GRK6,-5.2586837,-0.22539023,1.4509020607374347e-07,2.6231401393575697e-07
FNDC3A,5.2580533,0.2981018,1.4558821586863775e-07,2.631381567437498e-07
FAM91A1,5.2577815,0.5888053,1.4580351373459105e-07,2.634509928250095e-07
RNF214,-5.2561984,-0.46217144,1.4706373377400315e-07,2.656511613555872e-07
ESCO1,5.248467,0.31437823,1.5337006222648307e-07,2.7696254582045166e-07
NABP1,5.241921,0.18624261,1.5891365147594587e-07,2.868619250412013e-07
CEP170,5.2418857,0.5560143,1.5894384502362988e-07,2.868619250412013e-07
MT-ATP8,5.240664,0.06861313,1.5999992044078422e-07,2.8868444737523395e-07
TRIM59,5.2398534,0.5850175,1.607042642569125e-07,2.898714778113846e-07
ST13,5.2393217,0.09949314,1.6116772975471986e-07,2.906234618316113e-07
IVD,5.2371335,0.562474,1.6308953534778135e-07,2.9400398327715295e-07
ANXA11,5.235909,0.10829293,1.6417485310446722e-07,2.958750384709731e-07
DHX16,5.235162,0.4916916,1.6484059530679944e-07,2.969890748584686e-07
TBC1D17,5.2312403,0.4526323,1.6837669069555846e-07,3.032724174981184e-07
NKG7,5.2295446,0.54436487,1.6992816651746223e-07,3.0597855950244714e-07
EIF1AY,5.228394,0.36828554,1.7098900367758454e-07,3.0779993422319156e-07
NDUFB11,5.225115,0.08749516,1.7404714977752927e-07,3.132146083510843e-07
DTX3,5.2246747,0.63471264,1.7446156912206432e-07,3.138698912916701e-07
SEC23IP,5.2238817,0.49717012,1.7521050351772916e-07,3.151264416294374e-07
SEC23B,5.2183905,0.32797402,1.8048485890475605e-07,3.245191600186063e-07
PIGB,5.2149677,0.568248,1.838494074036773e-07,3.304735459695709e-07
TCEAL4,-5.21352,-0.7809791,1.8529030598112976e-07,3.329676935295798e-07
PSMD10,5.212852,0.45659083,1.859593079094935e-07,3.340737019755754e-07
PARVG,5.2106757,0.27329183,1.881539475501811e-07,3.3791907529803747e-07
TRIM11,5.2099395,0.47711328,1.889022354756983e-07,3.391653773313674e-07
FAM136A,5.2093587,0.34881648,1.8949425500311368e-07,3.4013047036940825e-07
UNG,5.2043953,0.56152743,1.9462917184075355e-07,3.492468836854925e-07
SYNJ2,5.2034225,0.52652436,1.9565153158677133e-07,3.509805141227479e-07
CBL,5.2013893,0.4271087,1.9780450913619994e-07,3.547407877928229e-07
TPGS2,5.2012625,0.30707562,1.979395221665153e-07,3.548809416378115e-07
SNRK,-5.2004247,-0.24318019,1.9883352060944724e-07,3.563813906156118e-07
NGDN,5.198043,0.18070957,2.0139759295352266e-07,3.60873493431793e-07
IQCB1,5.1950107,0.41399932,2.0470820992156973e-07,3.66700326670642e-07
PRKCB,5.194482,0.24619249,2.0529095580781024e-07,3.676386958957084e-07
CLINT1,5.1917334,0.21275967,2.0834542788572286e-07,3.7300166822570176e-07
WDFY2,5.190217,0.49806032,2.100489574758116e-07,3.759436603402754e-07
GTPBP4,5.18426,0.30733764,2.16874199787498e-07,3.8804813098445386e-07
CRTC2,5.1766615,0.38785657,2.2589134410558636e-07,4.04066459891936e-07
PPM1A,5.1762614,0.43703127,2.2637614606987677e-07,4.048176296911464e-07
JMJD8,5.173336,0.5325107,2.299509690982025e-07,4.110925230999375e-07
USP38,5.1731668,0.4094063,2.3015939760208605e-07,4.113473082573365e-07
PCBP1,-5.1664414,-0.11586516,2.3859282197538235e-07,4.262976816342288e-07
CEP68,-5.1626406,-0.67955375,2.4349017167515107e-07,4.3492334328123e-07
LPCAT4,5.1604624,0.3554265,2.463409000243643e-07,4.3988942977169037e-07
COPG1,5.1603928,0.3345629,2.4643232227258613e-07,4.399268087251745e-07
MRPS15,5.1576686,0.22978793,2.500434303336996e-07,4.4624565304907616e-07
ATE1,5.1547256,0.43001047,2.540025306629402e-07,4.531817592531189e-07
NAA30,5.1504183,0.55673367,2.5990629682388503e-07,4.635825088533485e-07
IMMP2L,-5.150151,-0.9422777,2.6027736312694384e-07,4.6411172093578753e-07
FN3KRP,5.145792,0.4763057,2.663944580264685e-07,4.748836939569237e-07
TPRA1,5.1412153,0.5199322,2.7296711869525424e-07,4.864348532752406e-07
NUP54,5.141172,0.34155372,2.730301700085191e-07,4.864348532752406e-07
RIOK1,5.1362896,0.35442105,2.802157227933458e-07,4.990942711053857e-07
NF1,5.1310015,0.56684864,2.882043404669946e-07,5.131764019556386e-07
POP5,5.1281295,0.23397698,2.9263521471695024e-07,5.209173916282049e-07
FAM126A,5.1271877,0.58912134,2.941022882035674e-07,5.233796352091429e-07
POC5,5.1250362,0.62338966,2.9748027438639105e-07,5.292401346765868e-07
MYNN,5.124446,0.41044706,2.9841386627089525e-07,5.307497689930628e-07
NUP37,5.122954,0.5840324,3.007857162395259e-07,5.348158561398522e-07
SAMM50,5.121754,0.30482593,3.027061537070301e-07,5.380772159742452e-07
HARS,5.1158514,0.2766829,3.1232860102593684e-07,5.550235760258747e-07
UBA3,5.115207,0.24805254,3.133965186445229e-07,5.567627876061677e-07
ATG2A,5.114503,0.58575606,3.145682523596153e-07,5.586853907160953e-07
HMGCR,5.113585,0.57997864,3.1610178733690413e-07,5.612492901193793e-07
CTR9,5.1103983,0.20782065,3.214805415535128e-07,5.706371046175977e-07
COPS7A,5.110175,0.48358953,3.2186009931069744e-07,5.711483877731199e-07
MED13,5.1095347,0.48172164,3.229528393483724e-07,5.729245794125049e-07
VTI1A,5.108273,0.32144928,3.251168261173587e-07,5.765996339296492e-07
FAM160B2,5.1053605,0.60380507,3.3016485111572e-07,5.853229079657427e-07
RABIF,5.105327,0.3123931,3.302230346014069e-07,5.853229079657427e-07
GTF2H1,5.1018972,0.31751248,3.3626550194904845e-07,5.95863997065307e-07
EGR1,-5.100986,-0.6662524,3.378889155015573e-07,5.985707413128638e-07
TYW3,5.0970054,0.36288872,3.450682962078948e-07,6.111155609062064e-07
C1orf131,5.0968094,0.34003413,3.454259139010723e-07,6.115753556472602e-07
PFDN4,5.096039,0.27851152,3.468342024352547e-07,6.13894571014868e-07
C7orf50,5.093487,0.27971286,3.5153722162724273e-07,6.220424724059035e-07
COPS3,5.0908933,0.23397936,3.563805426086393e-07,6.30433947398106e-07
VPS39,5.090658,0.40872288,3.568223163977918e-07,6.310365759814732e-07
GBP1,5.089591,0.31628215,3.5883645535789154e-07,6.344187869372808e-07
RNF216,-5.088184,-0.2559799,3.61509184709272e-07,6.389631327585859e-07
PFDN1,5.0824046,0.25374684,3.726869037669295e-07,6.585331161974538e-07
RING1,5.0772715,0.30620733,3.8289394432134235e-07,6.763773298923004e-07
GNPTG,5.0738153,0.2358312,3.8991731889924697e-07,6.885891305178835e-07
MINK1,-5.073372,-0.45357987,3.908277999544822e-07,6.900017820412796e-07
CWC15,5.07316,0.19468108,3.9126279691346103e-07,6.905744105025199e-07
TSEN54,5.0715666,0.29615152,3.945543931331557e-07,6.961871550873692e-07
PPP1R15B,5.070313,0.24426793,3.9716240972215546e-07,7.005908985517163e-07
RAB3GAP2,5.0684204,0.3775043,4.0113032237741236e-07,7.073903198523398e-07
BTF3L4,5.0678434,0.21347018,4.023479597051418e-07,7.093371798078503e-07
UNC50,5.0669494,0.4051171,4.042419507282269e-07,7.124750111535905e-07
CCM2,5.0646276,0.193543,4.091992197189814e-07,7.21008563033925e-07
PRKCQ,5.063787,0.25339004,4.110087237786929e-07,7.239925049683383e-07
CIR1,5.0605197,0.1854497,4.1811486997102974e-07,7.363021736707665e-07
GOPC,5.059344,0.24929054,4.2070121174247933e-07,7.406477468222323e-07
NUP50,5.0578227,0.23779562,4.240699452673494e-07,7.463678873134595e-07
ST3GAL5,5.055909,0.60762775,4.2834557852147493e-07,7.536805062172328e-07
MPHOSPH9,5.0544825,0.54100466,4.315599451056842e-07,7.59122214601064e-07
EPHX2,-5.053803,-0.38824517,4.3309894937586127e-07,7.616146923231191e-07
TGFB1,-5.0518928,-0.109226,4.3745357719897153e-07,7.690557113517694e-07
DEDD,5.050319,0.39000112,4.4107192032028936e-07,7.751984947110465e-07
NCSTN,5.0480475,0.46030813,4.4634764809581495e-07,7.84249907591774e-07
MLLT3,-5.047212,-0.2614725,4.4830371747866244e-07,7.874651001363164e-07
GPN2,5.046947,0.6442984,4.4892581623729485e-07,7.883359648668985e-07
SLC4A1AP,5.0448174,0.34877256,4.539542747296078e-07,7.969419489697559e-07
TMED7,-5.04183,-1.0270636,4.611006302574127e-07,8.092601331373769e-07
GSKIP,5.0358386,0.4543795,4.757607817045525e-07,8.347548604492866e-07
FRS2,5.03495,0.6355508,4.779742888604975e-07,8.384029052215754e-07
ZPR1,5.034722,0.2550515,4.785436578419219e-07,8.391657680785148e-07
QRICH1,5.033163,0.2520461,4.824528803064104e-07,8.457832657281761e-07
ETV3,-5.0328145,-0.51337856,4.833305151341706e-07,8.470838935558435e-07
VPS72,5.0276985,0.3245621,4.96401243238365e-07,8.697473776110712e-07
HSF1,5.023896,0.22465137,5.063356430974915e-07,8.869045042299873e-07
MICAL1,5.0233946,0.30720899,5.076604591925717e-07,8.889755684121325e-07
PRKD2,5.022287,0.31397533,5.105977416417912e-07,8.938683045123196e-07
MARCH6,5.0211787,0.25375456,5.135528736946682e-07,8.987895358184028e-07
RAB5B,5.020819,0.33986259,5.145161493541527e-07,9.002229571402486e-07
CEP120,5.0200934,0.3243266,5.164636728152284e-07,9.033771810649777e-07
EAPP,5.013123,0.1702817,5.355360704202158e-07,9.36475375593322e-07
LCMT1,5.0127187,0.27449292,5.366636378034309e-07,9.381842474877346e-07
GOLGA5,5.011379,0.48089093,5.404139837900561e-07,9.443258792221916e-07
GTPBP1,5.0113554,0.49673697,5.404794168533358e-07,9.443258792221916e-07
POLR2A,5.00659,0.13258542,5.54027972145964e-07,9.677270008852398e-07
OGFR,5.005796,0.24970192,5.563164519555191e-07,9.714524277152753e-07
KIF22,5.0056095,0.32046774,5.568551017274425e-07,9.721210321345366e-07
DDX60,5.003184,0.5198449,5.639111117738274e-07,9.841636601175772e-07
DCAF6,4.9991584,0.41164574,5.75810467318624e-07,1.0046500213965704e-06
GAPVD1,4.991073,0.33807066,6.004482210308603e-07,1.0473441440619337e-06
WDR11,4.9873557,0.5691491,6.121128363549377e-07,1.0673920680891775e-06
